track_name,album_name,artist_name,ms_played
Mine (feat. Drake),BEYONCÉ [Platinum Edition],Beyoncé,378600
People Everywhere (Still Alive),The Universe Smiles Upon You,Khruangbin,159013
Lifelong Song,Untourable Album,Men I Trust,183157
Only If,Apollo XXI,Steve Lacy,100562
I Don't Know You,"Superclean, Vol. I",The Marías,209403
You Deserve This,You Deserve This,Men I Trust,184920
Real Life,Submarine,The Marías,206973
Natural,Shelly,Shelly,163764
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
Always Lone,Untourable Album,Men I Trust,194011
Fair Chance,It Is What It Is,Thundercat,40719
Vicious Sensitive Robot,Submarine,The Marías,194160
Heavy,CINEMA,The Marías,253213
Care For You,Care For You,The Marías,156026
When I'm in Your Arms,Rose in the Dark,Cleo Sol,335310
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,161539
Days,Bird's Eye,Ravyn Lenae,243240
Sunshine (feat. Fousheé),Gemini Rights,Steve Lacy,51306
A Bird's Last Look,Out With the Old in With the Taboo,Macabre Plaza,69565
Tree Among Shrubs,Untourable Album,Men I Trust,188300
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,4936
Temptation,Temptation,Raveena,248738
Only in My Dreams,"Superclean, Vol. I",The Marías,170893
Tú,Tú,maye,206611
Mariella,Texas Moon,Khruangbin,184620
Freaks,Freaks,Surf Curse,326
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,121069
COZY,RENAISSANCE,Beyoncé,210372
MOVE (feat. Grace Jones & Tems),RENAISSANCE,Beyoncé,203383
Alright,JAGUAR II,Victoria Monét,173913
CHURCH GIRL,RENAISSANCE,Beyoncé,224472
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014
Smoke (feat. Lucky Daye),JAGUAR II,Victoria Monét,187058
THIQUE,RENAISSANCE,Beyoncé,244792
PURE/HONEY,RENAISSANCE,Beyoncé,288254
Booty Drop,Booty Drop,Doechii,159560
Alter Ego (with JT),Alter Ego (with JT),Doechii,204094
WHAT A DAY,CALL ME IF YOU GET LOST: The Estate Sale,"Tyler, The Creator",3501
Bitch I'm Nice,Bitch I'm Nice,Doechii,87036
DENIAL IS A RIVER,Alligator Bites Never Heal,Doechii,159586
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832
CATFISH,Alligator Bites Never Heal,Doechii,134097
Good At,Tina Snow,Megan Thee Stallion,230646
Swamp Bitches (with Rico Nasty),she / her / black bitch,Doechii,180076
Cognac Queen,Tina Snow,Megan Thee Stallion,222752
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850
Ungrateful (feat. Key Glock),Traumazine,Megan Thee Stallion,154433
Captain Hook,Suga,Megan Thee Stallion,176749
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571
Paper Together (feat. UGK),MEGAN,Megan Thee Stallion,215802
Moody Girl,MEGAN,Megan Thee Stallion,167529
Bongos (feat. Megan Thee Stallion),Bongos (feat. Megan Thee Stallion),Cardi B,175099
Cocky Af,Tina Snow,Megan Thee Stallion,177376
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,139192
Thot Shit,Thot Shit,Megan Thee Stallion,184634
BOA,BOA,Megan Thee Stallion,154732
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Sex Talk,Fever,Megan Thee Stallion,131209
Cash Shit (feat. DaBaby),Fever,Megan Thee Stallion,192539
Freak Nasty,Tina Snow,Megan Thee Stallion,173798
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,242000
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
Shit,Bra-Less,Doechii,120058
Spookie Coochie,Spookie Coochie,Doechii,168620
LOVEHAPPY,EVERYTHING IS LOVE,The Carters,229026
HEARD ABOUT US,EVERYTHING IS LOVE,The Carters,63991
wish i never,blue water road,Kehlani,2666
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,189257
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,298400
Cherry-coloured Funk,Heaven or Las Vegas,Cocteau Twins,192466
I Wear Your Ring,Heaven or Las Vegas,Cocteau Twins,209346
Hella Good,Rock Steady,No Doubt,242586
Spend It,What I Didn’t Tell You,Coco Jones,156049
No Chaser,What I Didn’t Tell You,Coco Jones,173931
Put You On,What I Didn’t Tell You,Coco Jones,166472
TASTE,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,137533
"IN THE MOMENT feat. Tyler, The Creator",TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,214280
VIOLET SKIES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,184066
"NEON PEACH feat. Tyler, The Creator",TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,192106
Rock With U,Discipline,Janet Jackson,232186
The Pleasure Principle,Control,Janet Jackson,297973
Suga Honey Iced Tea,Tasty,Kelis,203440
My Girl,Girl,Coco & Clair Clair,165000
Suga Honey Iced Tea,Tasty,Kelis,3644
Suga Honey Iced Tea,Tasty,Kelis,194264
Blue Bell Knoll,Blue Bell Knoll,Cocteau Twins,200550
Athol-brose,Blue Bell Knoll,Cocteau Twins,178325
Carolyn's Fingers,Blue Bell Knoll,Cocteau Twins,185339
For Phoebe Still A Baby,Blue Bell Knoll,Cocteau Twins,193847
The Itchy Glowbo Blow,Blue Bell Knoll,Cocteau Twins,197807
Cico Buff,Blue Bell Knoll,Cocteau Twins,225312
Suckling The Mender,Blue Bell Knoll,Cocteau Twins,210181
Spooning Good Singing Gum,Blue Bell Knoll,Cocteau Twins,229303
A Kissed Out Red Floatboat,Blue Bell Knoll,Cocteau Twins,249218
Ella Megalast Burls Forever,Blue Bell Knoll,Cocteau Twins,219746
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,190213
Cherry-coloured Funk,Heaven or Las Vegas,Cocteau Twins,192466
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,297431
I Wear Your Ring,Heaven or Las Vegas,Cocteau Twins,209346
Iceblink Luck,Heaven or Las Vegas,Cocteau Twins,198666
Fotzepolitic,Heaven or Las Vegas,Cocteau Twins,210933
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,189236
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,857
Ivo,Treasure,Cocteau Twins,232176
Lorelei,Treasure,Cocteau Twins,222276
Beatrix,Treasure,Cocteau Twins,191015
Persephone,Treasure,Cocteau Twins,259450
Pandora (for Cindy),Treasure,Cocteau Twins,334319
Amelia,Treasure,Cocteau Twins,210709
Aloysius,Treasure,Cocteau Twins,205700
Cicely,Treasure,Cocteau Twins,72130
Otterley,Treasure,Cocteau Twins,212741
Donimo,Treasure,Cocteau Twins,379066
Sweet Time,Sweet Time,Raveena,251433
Temptation,Temptation,Raveena,248738
Tweety,Tweety,Raveena,232773
BLACKBIIRD,COWBOY CARTER,Beyoncé,131949
White Gloves,The Universe Smiles Upon You,Khruangbin,7200
Hold On,Hive Mind,The Internet,5363
A Fan's Mail (Tron Song Suite II),Drunk,Thundercat,158938
Blind,SOS,SZA,150720
Lovefool,Amo XO,No Vacation,130961
Mercury (feat. Fousheé),HYPNOS,Ravyn Lenae,263146
IN THE AIR,COLORWAY,DESTIN CONRAD,136695
Steeeam,Shelly,Shelly,170892
Sugar,Untourable Album,Men I Trust,176315
Heavy,CINEMA,The Marías,253213
Lucky,Where the Butterflies Go in the Rain,Raveena,90866
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,193097
Iceblink Luck,Heaven or Las Vegas,Cocteau Twins,3916
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,189219
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,298400
Cico Buff,Blue Bell Knoll,Cocteau Twins,226293
Love/Paranoia,Currents,Tame Impala,185773
Disciples,Currents,Tame Impala,108546
Patience,Patience,Tame Impala,292267
Is It True,The Slow Rush,Tame Impala,140626
I Wear Your Ring,Heaven or Las Vegas,Cocteau Twins,8707
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,143125
Jamming,Exodus,Bob Marley & The Wailers,2359
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,198964
YA YA,COWBOY CARTER,Beyoncé,273786
OH LOUISIANA,COWBOY CARTER,Beyoncé,2270
Genius,Bird's Eye,Ravyn Lenae,154575
Bad Idea,Bird's Eye,Ravyn Lenae,133803
One Wish (feat. Childish Gambino),Bird's Eye,Ravyn Lenae,194505
Dream Girl,Bird's Eye,Ravyn Lenae,218083
Candy,Bird's Eye,Ravyn Lenae,185186
Love Is Blind,Bird's Eye,Ravyn Lenae,230655
Love Me Not,Bird's Eye,Ravyn Lenae,212503
From Scratch,Bird's Eye,Ravyn Lenae,204788
1 of 1,Bird's Eye,Ravyn Lenae,164016
Pilot,Bird's Eye,Ravyn Lenae,192802
Days,Bird's Eye,Ravyn Lenae,243240
Beautiful Liar,B'Day Deluxe Edition,Beyoncé,198855
Irreplaceable,B'Day Deluxe Edition,Beyoncé,883
Deja Vu (feat. JAY-Z),B'Day,Beyoncé,238979
Get Me Bodied,B'Day,Beyoncé,204818
Suga Mama,B'Day,Beyoncé,203828
Upgrade U (feat. JAY-Z),B'Day,Beyoncé,249860
Ring The Alarm,B'Day,Beyoncé,202226
Kitty Kat,B'Day,Beyoncé,234407
Freakum Dress,B'Day,Beyoncé,199548
Green Light,B'Day,Beyoncé,208110
Irreplaceable,B'Day,Beyoncé,226698
Resentment,B'Day,Beyoncé,279714
Check On It (feat. Bun B & Slim Thug),B'Day,Beyoncé,210453
Flaws and All,B'Day Deluxe Edition,Beyoncé,247873
World Wide Woman,B'Day Deluxe Edition,Beyoncé,222013
If,B'Day Deluxe Edition,Beyoncé,198280
FLAMENCO,COWBOY CARTER,Beyoncé,100364
Speechless,Dangerously In Love,Beyoncé,360493
World Wide Woman,B'Day Deluxe Edition,Beyoncé,6216
Pure Love,Petals For Armor,Hayley Williams,170295
Pure Love,Petals For Armor,Hayley Williams,17039
Over Yet,Petals For Armor,Hayley Williams,10013
STANKA POOH,Alligator Bites Never Heal,Doechii,120441
BULLFROG,Alligator Bites Never Heal,Doechii,93604
BOILED PEANUTS,Alligator Bites Never Heal,Doechii,120875
DENIAL IS A RIVER,Alligator Bites Never Heal,Doechii,158630
CATFISH,Alligator Bites Never Heal,Doechii,133139
SKIPP,Alligator Bites Never Heal,Doechii,99654
HIDE N SEEK,Alligator Bites Never Heal,Doechii,148359
BLOOM,Alligator Bites Never Heal,Doechii,132368
WAIT,Alligator Bites Never Heal,Doechii,183915
DEATH ROLL,Alligator Bites Never Heal,Doechii,138293
PROFIT,Alligator Bites Never Heal,Doechii,94561
BOOM BAP,Alligator Bites Never Heal,Doechii,129395
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,125864
GTFO,Alligator Bites Never Heal,Doechii,159830
HUH!,Alligator Bites Never Heal,Doechii,135887
SLIDE,Alligator Bites Never Heal,Doechii,173318
FIREFLIES,Alligator Bites Never Heal,Doechii,265014
BEVERLY HILLS,Alligator Bites Never Heal,Doechii,217674
ALLIGATOR BITES NEVER HEAL,Alligator Bites Never Heal,Doechii,175089
SKIPP,Alligator Bites Never Heal,Doechii,100646
If,B'Day Deluxe Edition,Beyoncé,891
GTFO,Alligator Bites Never Heal,Doechii,157559
WAIT,Alligator Bites Never Heal,Doechii,184894
HEARD ABOUT US,EVERYTHING IS LOVE,The Carters,190026
BLOOM,Alligator Bites Never Heal,Doechii,133342
HUH!,Alligator Bites Never Heal,Doechii,136858
GTFO,Alligator Bites Never Heal,Doechii,160824
Pilot,Bird's Eye,Ravyn Lenae,4825
SKIPP,Alligator Bites Never Heal,Doechii,99822
If,B'Day Deluxe Edition,Beyoncé,3308
Pilot,Bird's Eye,Ravyn Lenae,47136
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,125395
HIDE N SEEK,Alligator Bites Never Heal,Doechii,149338
GTFO,Alligator Bites Never Heal,Doechii,160824
SLIDE,Alligator Bites Never Heal,Doechii,174288
HUH!,Alligator Bites Never Heal,Doechii,135858
SLIDE,Alligator Bites Never Heal,Doechii,1182
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,100646
HUH!,Alligator Bites Never Heal,Doechii,135892
SLIDE,Alligator Bites Never Heal,Doechii,174288
DENIAL IS A RIVER,Alligator Bites Never Heal,Doechii,159586
Rah Tah Tah,CHROMAKOPIA,"Tyler, The Creator",165412
Thought I Was Dead (feat. ScHoolboy Q & Santigold),CHROMAKOPIA,"Tyler, The Creator",207272
Hella Good,Rock Steady,No Doubt,148918
Hella Good,Rock Steady,No Doubt,93682
BLOOM,Alligator Bites Never Heal,Doechii,8139
No Broke Boys,Quantum Baby,Tinashe,1973
Getting No Sleep,Quantum Baby,Tinashe,192000
More Than A Little Bit (feat. Tinashe),TIMELESS,KAYTRANADA,174562
Link Up,Songs For You,Tinashe,208329
Let Me Down Slowly,333,Tinashe,185777
Undo (Back To My Heart),333,Tinashe,197995
Unconditional,333,Tinashe,197695
Uh Huh,BB/ANG3L,Tinashe,189782
Tightrope,BB/ANG3L,Tinashe,186094
Like I Used To,Like I Used To,Tinashe,38360
Needs,BB/ANG3L,Tinashe,146791
Talk To Me Nice,BB/ANG3L,Tinashe,229844
Bouncin',333,Tinashe,175092
Cash Race,Songs For You,Tinashe,274049
ZOOM,ZOOM,Machinedrum,225693
Pasadena,333,Tinashe,176466
No Simulation,Quantum Baby,Tinashe,108923
Save Room For Us,Songs For You,Tinashe,164718
B2b featuring tinashe,B2b featuring tinashe,Charli xcx,153387
Nasty,Nasty,Tinashe,176027
Throw A Fit,Throw A Fit,Tinashe,4657
Cross That Line,Quantum Baby,Tinashe,1184
Life's Too Short,Songs For You,Tinashe,191045
Stormy Weather,Songs For You,Tinashe,418557
The Worst In Me (feat. Tinashe),BUBBA,KAYTRANADA,4564
Shit,Bra-Less,Doechii,120058
No Chaser,What I Didn’t Tell You,Coco Jones,9276
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,189257
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,298400
Pressure,All We Know Is Falling,Paramore,185733
When It Rains,Riot!,Paramore,215093
Still into You,Paramore,Paramore,35772
Still into You,Paramore,Paramore,216013
Rock With U,Discipline,Janet Jackson,232186
crushcrushcrush,Riot!,Paramore,189373
Turn It Off,Brand New Eyes,Paramore,259720
That's What You Get,Riot!,Paramore,220480
Pool,After Laughter,Paramore,232786
Everybody's Fool,Fallen,Evanescence,80948
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,9770
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,100646
BLOOM,Alligator Bites Never Heal,Doechii,3491
HUH!,Alligator Bites Never Heal,Doechii,135883
SLIDE,Alligator Bites Never Heal,Doechii,174288
Shit,Bra-Less,Doechii,65202
Shit,Bra-Less,Doechii,120058
GTFO,Alligator Bites Never Heal,Doechii,160824
BLOOM,Alligator Bites Never Heal,Doechii,7508
Rah Tah Tah,CHROMAKOPIA,"Tyler, The Creator",165412
Thought I Was Dead (feat. ScHoolboy Q & Santigold),CHROMAKOPIA,"Tyler, The Creator",207272
IN YOUR EYES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,218627
Suga Honey Iced Tea,Tasty,Kelis,203440
Thought I Was Dead (feat. ScHoolboy Q & Santigold),CHROMAKOPIA,"Tyler, The Creator",5847
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737
YA YA,COWBOY CARTER,Beyoncé,274766
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
Shit,Bra-Less,Doechii,120058
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,100646
SLIDE,Alligator Bites Never Heal,Doechii,174288
Whole Lotta Choppas (Remix) [feat. Nicki Minaj],Whole Lotta Choppas (Remix) [feat. Nicki Minaj],Sada Baby,88734
Bitch I'm Nice,Bitch I'm Nice,Doechii,87036
No Chaser,What I Didn’t Tell You,Coco Jones,173931
Put You On,What I Didn’t Tell You,Coco Jones,166472
Spend It,What I Didn’t Tell You,Coco Jones,156049
LOVEHAPPY,EVERYTHING IS LOVE,The Carters,7036
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,110604
YA YA,COWBOY CARTER,Beyoncé,274766
DESERT EAGLE,COWBOY CARTER,Beyoncé,72448
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
BLACKBIIRD,COWBOY CARTER,Beyoncé,131949
RIIVERDANCE,COWBOY CARTER,Beyoncé,87608
TYRANT,COWBOY CARTER,Beyoncé,1369
RIIVERDANCE,COWBOY CARTER,Beyoncé,187594
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,340348
TYRANT,COWBOY CARTER,Beyoncé,3146
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,341312
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
DESERT EAGLE,COWBOY CARTER,Beyoncé,72448
TYRANT,COWBOY CARTER,Beyoncé,3252
BLACKBIIRD,COWBOY CARTER,Beyoncé,131949
YA YA,COWBOY CARTER,Beyoncé,274766
16 CARRIAGES,COWBOY CARTER,Beyoncé,4320
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,168853
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,197945
PURE/HONEY,RENAISSANCE,Beyoncé,287261
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997
THIQUE,RENAISSANCE,Beyoncé,244792
I'M THAT GIRL,RENAISSANCE,Beyoncé,207040
COZY,RENAISSANCE,Beyoncé,7388
Take 2,Moth,Fana Hues,144985
Sweet Like,Moth,Fana Hues,218873
Rental,Moth,Fana Hues,188557
What Speaks,Moth,Fana Hues,148711
Apple Picking,Moth,Fana Hues,181421
Perfect Delusion,Moth,Fana Hues,193046
Take 2.5,Moth,Fana Hues,42531
Gone Again,Moth,Fana Hues,185822
Matters Of The Heart,Moth,Fana Hues,158944
Til Morning Come (feat. Bam Marley),Moth,Fana Hues,160928
Paper Tigers,Moth,Fana Hues,211436
Down,Moth,Fana Hues,158074
Summer Rain,Moth,Fana Hues,162346
Sweet Time,Sweet Time,Raveena,251433
We'll Never Have Sex,To Learn,Leith Ross,80774
Temptation,Temptation,Raveena,248738
If Only,If Only,Raveena,201333
Floating (feat. Hope Tala),Lucid,Raveena,290866
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,139192
Paper Tigers,Moth,Fana Hues,212394
Icarus,Hues,Fana Hues,150182
Lover/Friend,TIMELESS,KAYTRANADA,259204
BAD bad,flora + fana,Fana Hues,169579
Paper Tigers,Moth,Fana Hues,212394
Perfect Delusion,Moth,Fana Hues,194006
Bitch I'm Nice,Bitch I'm Nice,Doechii,87036
Take 2,Moth,Fana Hues,144989
Sweet Like,Moth,Fana Hues,219861
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832
Cash Race,Songs For You,Tinashe,274049
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571
Unconditional,333,Tinashe,197695
Pasadena,333,Tinashe,176466
ZOOM,ZOOM,Machinedrum,225693
Needs,BB/ANG3L,Tinashe,146791
Life's Too Short,Songs For You,Tinashe,191045
Bouncin',333,Tinashe,175092
I Got the Juice (feat. Pharrell Williams),Dirty Computer,Janelle Monáe,226287
"Crazy, Classic, Life",Dirty Computer,Janelle Monáe,286626
Dirty Computer (feat. Brian Wilson),Dirty Computer,Janelle Monáe,118708
"Crazy, Classic, Life",Dirty Computer,Janelle Monáe,3406
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273
Apple featuring the japanese house,Brat and it’s completely different but also still brat,Charli xcx,157366
Onanon,Take Me Apart,Kelela,27886
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,100646
BLOOM,Alligator Bites Never Heal,Doechii,5906
Shit,Bra-Less,Doechii,120058
Alter Ego (with JT),Alter Ego (with JT),Doechii,204094
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,190213
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273
B2b featuring tinashe,Brat and it’s completely different but also still brat,Charli xcx,152598
No Chaser,What I Didn’t Tell You,Coco Jones,3343
Bow Down - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,87887
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151
Shit,Bra-Less,Doechii,120058
Talk talk featuring troye sivan,Talk talk featuring troye sivan,Charli xcx,173076
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521
mr useless,mr useless,Shygirl,149506
4eva,4eva,Shygirl,140933
thicc,thicc,Shygirl,222682
f@k€ - VTSS remix,f@k€,Shygirl,247626
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102872
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
2 The Music (feat. Iman Omari),BUBBA,KAYTRANADA,235280
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,5294
Getting No Sleep,Quantum Baby,Tinashe,4226
Cross That Line,Quantum Baby,Tinashe,1323
Getting No Sleep,Quantum Baby,Tinashe,192000
No Broke Boys,Quantum Baby,Tinashe,5856
Thirsty,Quantum Baby,Tinashe,220288
Cross That Line,Quantum Baby,Tinashe,27236
Somthing's Missing,Ego Death,The Internet,246294
Rental,Rental,Fana Hues,189266
Paper Tigers,Paper Tigers,Fana Hues,212394
Take 2,Moth,Fana Hues,135589
Take 2,Moth,Fana Hues,10383
Kitty Kat,B'Day,Beyoncé,235386
PSA,SOS Deluxe: LANA,SZA,5798
COZY,RENAISSANCE,Beyoncé,209374
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,215459
Kitty Kat,B'Day,Beyoncé,168111
PSA,SOS Deluxe: LANA,SZA,99520
Number One,In My Mind,Pharrell Williams,236573
Stay With Me,In My Mind,Pharrell Williams,49426
IN YOUR EYES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,214453
Tightrope,BB/ANG3L,Tinashe,1931
Paper Tigers,Moth,Fana Hues,210193
Take 2,Moth,Fana Hues,145958
My Last Breath,Fallen,Evanescence,4878
Rental,Moth,Fana Hues,189544
Matters Of The Heart,Moth,Fana Hues,158940
Til Morning Come (feat. Bam Marley),Moth,Fana Hues,161884
Sweet Like,Moth,Fana Hues,219861
Perfect Delusion,Moth,Fana Hues,193051
Take 2.5,Moth,Fana Hues,42559
Gone Again,Moth,Fana Hues,186817
Down,Moth,Fana Hues,159027
Sweet Like,Moth,Fana Hues,5400
What Speaks,Moth,Fana Hues,140424
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,192330
Rock With U,Discipline,Janet Jackson,2382
Fifty-fifty Clown,Heaven or Las Vegas,Cocteau Twins,189242
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,298400
Cico Buff,Blue Bell Knoll,Cocteau Twins,226293
For Phoebe Still A Baby,Blue Bell Knoll,Cocteau Twins,194826
Dress Down,Cologne,Kaoru Akimoto,5295
Paper Tigers,Moth,Fana Hues,212394
Take 2,Moth,Fana Hues,34178
Down,Moth,Fana Hues,159027
Gone Again,Moth,Fana Hues,102068
GTFO,Alligator Bites Never Heal,Doechii,160824
SKIPP,Alligator Bites Never Heal,Doechii,100646
BLOOM,Alligator Bites Never Heal,Doechii,14578
Rental,Rental,Fana Hues,277130
Paper Tigers,Moth,Fana Hues,211416
Down,Moth,Fana Hues,159027
Gone Again,Moth,Fana Hues,185833
Matters Of The Heart,Moth,Fana Hues,159928
Sweet Like,Moth,Fana Hues,154714
Paper Tigers,Moth,Fana Hues,212394
Take 2,Moth,Fana Hues,145958
Down,Moth,Fana Hues,62253
Down,Moth,Fana Hues,158035
Summer Rain,Moth,Fana Hues,194457
Down,Moth,Fana Hues,159027
Gone Again,Moth,Fana Hues,185858
Matters Of The Heart,Moth,Fana Hues,159928
Gone Again,Moth,Fana Hues,2417
Paper Tigers,Moth,Fana Hues,210679
Rental,Rental,Fana Hues,189266
BAD bad,flora + fana,Fana Hues,43675
Desert Flower,Hues,Fana Hues,174195
What Speaks,Moth,Fana Hues,125736
Shit,Bra-Less,Doechii,120058
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,119280
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,1044
